O2Mix_ID,Protocol_ID,Lot_ID,DateTime,FlowRate_sccm,Pressure_psi,O2_Purity_%,Temperature_C,Valve_Status,Status,Operator_ID,Machine_ID,Remarks
O2M01746,PRT003,LOT101,8/31/25 9:25,139,35.2,99.5,24.5,Open,Success,OP103,GMC01,Check supply
O2M01747,PRT002,LOT100,8/31/25 9:30,127,35.9,98,23.7,Closed,Success,OP103,GMC01,Stable
O2M01748,PRT001,LOT100,8/31/25 9:35,102,35.4,99.7,26.5,Open,Success,OP101,GMC03,Check supply
O2M01749,PRT001,LOT101,8/31/25 9:40,148,35.7,99.7,24.5,Closed,Success,OP102,GMC02,Stable
O2M01750,PRT001,LOT102,8/31/25 9:45,111,36.2,99.8,26.3,Open,Success,OP103,GMC03,Stable
O2M01751,PRT002,LOT101,8/31/25 9:50,144,35.7,99.8,26.3,Closed,Success,OP103,GMC03,Stable
O2M01752,PRT002,LOT101,8/31/25 9:55,139,34.9,99.1,23,Open,Success,OP102,GMC03,Leak detected
O2M01753,PRT001,LOT102,8/31/25 10:00,100,36.4,98.2,24.4,Closed,Success,OP102,GMC03,Leak detected
O2M01754,PRT001,LOT102,8/31/25 10:05,127,35.2,98.7,23.4,Closed,Success,OP103,GMC03,Leak detected
O2M01755,PRT003,LOT102,8/31/25 10:10,103,36.8,99,26.6,Open,Success,OP102,GMC01,Stable
O2M01756,PRT001,LOT102,8/31/25 10:15,110,36.7,100,23.4,Open,Success,OP102,GMC02,Stable
O2M01757,PRT003,LOT100,8/31/25 10:20,101,35.4,98.8,25.6,Closed,Success,OP102,GMC03,Flow error
O2M01758,PRT002,LOT100,8/31/25 10:25,132,35.6,99.1,24.6,Open,Success,OP103,GMC01,Leak detected
O2M01759,PRT002,LOT100,8/31/25 10:30,136,36.7,99.5,23.4,Closed,Success,OP102,GMC01,Check supply
O2M01760,PRT003,LOT100,8/31/25 10:35,128,36.7,99.8,24.4,Open,Success,OP103,GMC01,Stable
O2M01761,PRT003,LOT101,8/31/25 10:40,112,35.2,99,23.9,Closed,Success,OP101,GMC01,Stable
O2M01762,PRT003,LOT101,8/31/25 10:45,144,34.8,98.6,24.4,Open,Success,OP101,GMC01,Check supply
O2M01763,PRT001,LOT100,8/31/25 10:50,139,34.1,98.5,24.3,Closed,Success,OP102,GMC01,Leak detected
O2M01764,PRT002,LOT102,8/31/25 10:55,126,36.2,99.8,24.9,Open,Success,OP103,GMC01,Flow error
O2M01765,PRT003,LOT102,8/31/25 11:00,148,34.6,98.9,23.3,Open,Success,OP103,GMC02,Leak detected
O2M01766,PRT001,LOT101,8/31/25 11:05,109,34.8,99.3,26.5,Closed,Success,OP101,GMC03,Check supply
O2M01767,PRT002,LOT100,8/31/25 11:10,102,36.1,98.5,25.5,Open,Success,OP101,GMC02,Leak detected
O2M01768,PRT003,LOT102,8/31/25 11:15,147,36,99.9,25.7,Open,Success,OP103,GMC02,Check supply
O2M01769,PRT001,LOT100,8/31/25 11:20,101,35.3,98.4,23.3,Closed,Success,OP101,GMC01,Leak detected
O2M01770,PRT001,LOT100,8/31/25 11:25,144,34.2,98.7,26.1,Closed,Success,OP101,GMC02,Leak detected
O2M01771,PRT002,LOT102,8/31/25 11:30,141,36.6,98.6,23.5,Open,Success,OP102,GMC02,Stable
O2M01772,PRT003,LOT100,8/31/25 11:35,146,36.9,99.4,24.6,Closed,Success,OP101,GMC01,Leak detected
O2M01773,PRT002,LOT100,8/31/25 11:40,146,34,98.4,26.5,Closed,Success,OP103,GMC03,Check supply
O2M01774,PRT002,LOT101,8/31/25 11:45,117,36.4,99.8,26.6,Closed,Success,OP103,GMC03,Stable
O2M01775,PRT001,LOT102,8/31/25 11:50,131,36.6,98.3,24.4,Closed,Success,OP102,GMC03,Check supply
O2M01776,PRT001,LOT102,8/31/25 11:55,116,36.3,99.5,24.8,Open,Success,OP101,GMC03,Stable
O2M01777,PRT003,LOT102,8/31/25 12:00,144,34.8,99,24.9,Open,Success,OP102,GMC01,Leak detected
O2M01778,PRT001,LOT102,8/31/25 12:05,129,36,98.3,23.8,Closed,Success,OP102,GMC02,Flow error
O2M01779,PRT002,LOT101,8/31/25 12:10,141,35.8,98.2,24.3,Open,Success,OP103,GMC03,Leak detected
O2M01780,PRT003,LOT102,8/31/25 12:15,108,34.9,99.3,26.8,Closed,Success,OP102,GMC02,Leak detected
O2M01781,PRT002,LOT102,8/31/25 12:20,143,34.7,98.8,26.9,Open,Success,OP103,GMC03,Stable
O2M01782,PRT003,LOT102,8/31/25 12:25,121,36.9,98.3,23.2,Closed,Success,OP103,GMC01,Flow error
O2M01783,PRT002,LOT102,8/31/25 12:30,145,34.3,98.4,25,Closed,Success,OP101,GMC01,Leak detected
O2M01784,PRT002,LOT100,8/31/25 12:35,143,36.4,98.8,23.4,Closed,Fail,OP103,GMC03,Check supply
O2M01785,PRT001,LOT102,8/31/25 12:40,148,34.1,98.4,23.1,Closed,Success,OP101,GMC03,Check supply
O2M01786,PRT003,LOT100,8/31/25 12:45,140,34.9,99.3,25.9,Closed,Success,OP102,GMC03,Flow error
O2M01787,PRT003,LOT101,8/31/25 12:50,145,35,99.1,23.6,Open,Success,OP103,GMC01,Leak detected
O2M01788,PRT001,LOT101,8/31/25 12:55,149,35.4,99,24.9,Closed,Success,OP101,GMC03,Stable
O2M01789,PRT002,LOT100,8/31/25 13:00,105,35.4,98.1,23.1,Open,Success,OP102,GMC03,Check supply
O2M01790,PRT002,LOT101,8/31/25 13:05,101,34.9,98.7,24.4,Closed,Success,OP102,GMC03,Leak detected
O2M01791,PRT002,LOT100,8/31/25 13:10,118,36.5,98.8,26.2,Closed,Success,OP101,GMC01,Stable
O2M01792,PRT003,LOT100,8/31/25 13:15,134,34.6,99.4,23.1,Closed,Success,OP101,GMC03,Leak detected
O2M01793,PRT002,LOT101,8/31/25 13:20,150,35.1,99.1,24.4,Open,Success,OP101,GMC03,Flow error
O2M01794,PRT001,LOT100,8/31/25 13:25,126,35.1,99.7,23.1,Closed,Success,OP102,GMC03,Flow error
O2M01795,PRT003,LOT102,8/31/25 13:30,136,35.6,98.6,25.7,Open,Success,OP101,GMC02,Flow error
O2M01796,PRT002,LOT100,8/31/25 13:35,126,36.9,98.2,24.1,Open,Success,OP101,GMC03,Stable
O2M01797,PRT003,LOT101,8/31/25 13:40,149,36.2,99.8,26.7,Closed,Success,OP103,GMC03,Stable
O2M01798,PRT002,LOT100,8/31/25 13:45,110,35.6,98.7,24.2,Open,Success,OP101,GMC03,Flow error
O2M01799,PRT003,LOT102,8/31/25 13:50,145,35.7,99,24,Closed,Success,OP103,GMC01,Leak detected
O2M01800,PRT002,LOT102,8/31/25 13:55,140,35.4,98.4,24.6,Open,Success,OP102,GMC03,Stable
O2M01801,PRT001,LOT102,8/31/25 14:00,132,36.9,99.8,26.3,Closed,Success,OP102,GMC03,Check supply
O2M01802,PRT003,LOT101,8/31/25 14:05,122,35,98.8,26,Open,Success,OP102,GMC02,Stable
O2M01803,PRT003,LOT102,8/31/25 14:10,119,34.4,98,23.9,Open,Success,OP102,GMC01,Leak detected
O2M01804,PRT003,LOT102,8/31/25 14:15,141,35.2,98.1,24.8,Open,Success,OP103,GMC03,Check supply
O2M01805,PRT003,LOT100,8/31/25 14:20,124,36.1,99.5,24.1,Open,Success,OP101,GMC03,Flow error
O2M01806,PRT002,LOT102,8/31/25 14:25,146,35.2,99.2,23.9,Closed,Success,OP103,GMC03,Flow error
O2M01807,PRT002,LOT102,8/31/25 14:30,104,34.5,99.1,25.3,Open,Success,OP101,GMC03,Check supply
O2M01808,PRT002,LOT101,8/31/25 14:35,114,36.4,98.8,25.2,Closed,Success,OP101,GMC03,Flow error
O2M01809,PRT003,LOT100,8/31/25 14:40,133,35.5,98.8,26.2,Open,Success,OP103,GMC02,Flow error
O2M01810,PRT003,LOT101,8/31/25 14:45,103,36.4,99.6,23.5,Closed,Success,OP102,GMC02,Check supply
O2M01811,PRT003,LOT102,8/31/25 14:50,149,36.6,98.6,25.4,Closed,Success,OP102,GMC02,Flow error
O2M01812,PRT003,LOT101,8/31/25 14:55,123,34.2,99.3,25,Closed,Success,OP101,GMC03,Flow error
O2M01813,PRT001,LOT101,8/31/25 15:00,106,34.9,98.2,23.9,Open,Success,OP103,GMC01,Stable
O2M01814,PRT003,LOT101,8/31/25 15:05,143,35.3,98.6,26.3,Closed,Fail,OP102,GMC03,Flow error
O2M01815,PRT002,LOT102,8/31/25 15:10,126,36.9,98.7,26.7,Open,Success,OP103,GMC01,Stable
O2M01816,PRT003,LOT101,8/31/25 15:15,136,34.3,98.9,24.1,Closed,Success,OP103,GMC02,Flow error
O2M01817,PRT002,LOT100,8/31/25 15:20,129,34.2,98.6,25.7,Open,Success,OP102,GMC01,Flow error
O2M01818,PRT001,LOT100,8/31/25 15:25,116,35.3,98.9,26.1,Open,Success,OP101,GMC01,Stable
O2M01819,PRT003,LOT101,8/31/25 15:30,118,36.7,99.5,25.7,Open,Success,OP102,GMC03,Check supply
O2M01820,PRT002,LOT100,8/31/25 15:35,106,35.5,100,26.2,Open,Success,OP102,GMC01,Check supply
O2M01821,PRT001,LOT100,8/31/25 15:40,121,34.9,99.3,26.7,Closed,Fail,OP102,GMC01,Stable
O2M01822,PRT001,LOT100,8/31/25 15:45,139,35.9,99.8,26.8,Closed,Success,OP101,GMC03,Flow error
O2M01823,PRT001,LOT101,8/31/25 15:50,125,34.1,98.6,23.1,Closed,Success,OP103,GMC02,Flow error
O2M01824,PRT002,LOT102,8/31/25 15:55,131,35.2,98.5,23,Closed,Success,OP102,GMC02,Check supply
O2M01825,PRT002,LOT101,8/31/25 16:00,133,34.9,99.1,25.6,Open,Success,OP103,GMC03,Flow error
O2M01826,PRT003,LOT101,8/31/25 16:05,145,36.7,99.9,23.5,Open,Success,OP101,GMC01,Check supply
O2M01827,PRT001,LOT101,8/31/25 16:10,133,35.3,98,23.1,Open,Success,OP101,GMC01,Leak detected
O2M01828,PRT002,LOT100,8/31/25 16:15,137,35.7,99.2,23.9,Open,Success,OP101,GMC03,Flow error
O2M01829,PRT002,LOT101,8/31/25 16:20,117,34.9,98.8,23.6,Closed,Success,OP101,GMC03,Leak detected
O2M01830,PRT003,LOT100,8/31/25 16:25,111,36,98.1,23.3,Open,Success,OP103,GMC02,Leak detected
O2M01831,PRT001,LOT101,8/31/25 16:30,130,35.6,99.3,26.8,Closed,Success,OP103,GMC01,Flow error
O2M01832,PRT003,LOT100,8/31/25 16:35,123,34.1,99.7,23.5,Open,Success,OP102,GMC02,Stable
O2M01833,PRT002,LOT102,8/31/25 16:40,150,35.1,98.7,25.3,Closed,Success,OP103,GMC03,Stable
O2M01834,PRT001,LOT101,8/31/25 16:45,119,36.2,98.5,26.6,Closed,Success,OP103,GMC02,Check supply
O2M01835,PRT003,LOT102,8/31/25 16:50,107,35.3,98.4,26.3,Open,Success,OP101,GMC03,Leak detected
O2M01836,PRT003,LOT100,8/31/25 16:55,117,36.7,99.6,24.8,Closed,Success,OP102,GMC03,Stable
O2M01837,PRT002,LOT100,8/31/25 17:00,129,35.8,99.2,26.6,Open,Success,OP103,GMC03,Leak detected
O2M01838,PRT003,LOT101,8/31/25 17:05,139,35.1,98.3,25.6,Open,Success,OP103,GMC01,Leak detected
O2M01839,PRT002,LOT100,8/31/25 17:10,121,35.2,98.8,23.9,Closed,Success,OP101,GMC02,Stable
O2M01840,PRT002,LOT102,8/31/25 17:15,146,35.6,98.5,23.9,Closed,Success,OP101,GMC02,Check supply
O2M01841,PRT002,LOT101,8/31/25 17:20,108,34.7,98.5,25,Closed,Success,OP102,GMC03,Leak detected
O2M01842,PRT003,LOT102,8/31/25 17:25,117,36.4,98.3,24.4,Open,Success,OP102,GMC03,Flow error
O2M01843,PRT001,LOT101,8/31/25 17:30,103,35.2,98.2,26.6,Open,Success,OP102,GMC03,Stable
O2M01844,PRT001,LOT101,8/31/25 17:35,112,35.5,99.5,24,Closed,Success,OP101,GMC02,Flow error
O2M01845,PRT003,LOT100,8/31/25 17:40,133,34.3,98.4,23.1,Closed,Success,OP101,GMC03,Check supply
O2M01846,PRT002,LOT102,8/31/25 17:45,100,35.6,98.8,24.2,Open,Success,OP102,GMC03,Flow error
O2M01847,PRT001,LOT101,8/31/25 17:50,144,36.9,98.6,26.4,Closed,Success,OP101,GMC03,Check supply
O2M01848,PRT003,LOT100,8/31/25 17:55,111,36.9,99.7,23.2,Open,Success,OP102,GMC03,Stable
O2M01849,PRT003,LOT100,8/31/25 18:00,132,35.1,98.2,24.2,Closed,Success,OP101,GMC02,Flow error
O2M01850,PRT002,LOT101,8/31/25 18:05,106,35.1,98.6,25.4,Open,Success,OP102,GMC03,Flow error
O2M01851,PRT002,LOT100,8/31/25 18:10,129,35.6,99,23.7,Closed,Success,OP101,GMC03,Check supply
O2M01852,PRT003,LOT100,8/31/25 18:15,115,35.1,99.1,24.3,Closed,Success,OP102,GMC01,Stable
O2M01853,PRT001,LOT101,8/31/25 18:20,146,34.2,98.7,26.3,Closed,Success,OP101,GMC01,Flow error
O2M01854,PRT001,LOT102,8/31/25 18:25,117,35.6,98.2,23,Closed,Success,OP103,GMC01,Flow error
O2M01855,PRT002,LOT101,8/31/25 18:30,110,35,99.5,23.1,Open,Success,OP102,GMC02,Leak detected
O2M01856,PRT003,LOT101,8/31/25 18:35,137,35.6,99.2,26.9,Closed,Success,OP103,GMC02,Stable
O2M01857,PRT002,LOT101,8/31/25 18:40,138,34.1,99.7,25.7,Open,Success,OP102,GMC03,Check supply
O2M01858,PRT001,LOT102,8/31/25 18:45,110,35.4,98.9,25,Open,Success,OP103,GMC01,Check supply
O2M01859,PRT002,LOT100,8/31/25 18:50,126,35.9,99.6,23.7,Closed,Success,OP101,GMC03,Leak detected
O2M01860,PRT002,LOT101,8/31/25 18:55,128,34.9,100,26,Closed,Success,OP103,GMC02,Check supply
O2M01861,PRT002,LOT102,8/31/25 19:00,119,35.4,98.8,23.5,Open,Success,OP101,GMC01,Flow error
O2M01862,PRT001,LOT100,8/31/25 19:05,100,36.8,99.6,26.7,Closed,Success,OP102,GMC03,Stable
O2M01863,PRT002,LOT101,8/31/25 19:10,146,36.6,99.4,26.9,Closed,Success,OP102,GMC02,Flow error
O2M01864,PRT003,LOT102,8/31/25 19:15,143,35.1,98.3,23.6,Closed,Success,OP102,GMC02,Stable
O2M01865,PRT003,LOT100,8/31/25 19:20,124,34.7,98.9,25.6,Closed,Success,OP103,GMC02,Stable
O2M01866,PRT003,LOT100,8/31/25 19:25,138,34.1,98.4,25.7,Open,Success,OP103,GMC02,Leak detected
O2M01867,PRT002,LOT100,8/31/25 19:30,111,34.1,99,26.2,Open,Success,OP102,GMC03,Stable
O2M01868,PRT001,LOT100,8/31/25 19:35,126,34.2,99.3,23.9,Closed,Success,OP103,GMC02,Stable
O2M01869,PRT001,LOT100,8/31/25 19:40,106,35.3,98.8,24.9,Open,Success,OP101,GMC02,Flow error
O2M01870,PRT002,LOT101,8/31/25 19:45,128,34.9,98.4,24.6,Open,Success,OP103,GMC03,Flow error
O2M01871,PRT002,LOT102,8/31/25 19:50,147,36.4,98.8,25.8,Open,Success,OP101,GMC01,Flow error
O2M01872,PRT003,LOT100,8/31/25 19:55,107,35.3,98.9,24.9,Closed,Success,OP102,GMC01,Check supply
O2M01873,PRT003,LOT102,8/31/25 20:00,144,34.2,100,24.5,Closed,Success,OP102,GMC02,Stable
O2M01874,PRT003,LOT100,8/31/25 20:05,141,36,99.4,24.2,Closed,Success,OP101,GMC01,Check supply
O2M01875,PRT001,LOT101,8/31/25 20:10,102,34.8,100,25.5,Open,Success,OP101,GMC01,Stable
O2M01876,PRT001,LOT101,8/31/25 20:15,141,36.4,99.8,23.5,Closed,Success,OP101,GMC01,Leak detected
O2M01877,PRT001,LOT101,8/31/25 20:20,109,36.7,98.7,24.1,Open,Success,OP101,GMC02,Check supply
O2M01878,PRT002,LOT102,8/31/25 20:25,121,35,98.6,25.2,Closed,Success,OP102,GMC03,Leak detected
O2M01879,PRT001,LOT100,8/31/25 20:30,115,36.5,99.7,23.5,Open,Success,OP101,GMC02,Leak detected
O2M01880,PRT001,LOT101,8/31/25 20:35,121,35.5,99.5,25,Open,Success,OP103,GMC01,Flow error
O2M01881,PRT003,LOT102,8/31/25 20:40,136,36.3,99.2,23.2,Closed,Fail,OP101,GMC01,Leak detected
O2M01882,PRT002,LOT100,8/31/25 20:45,109,36.4,99.4,26.9,Closed,Success,OP103,GMC02,Check supply
O2M01883,PRT002,LOT100,8/31/25 20:50,134,35.3,100,24.7,Open,Success,OP103,GMC01,Leak detected
O2M01884,PRT001,LOT102,8/31/25 20:55,141,36.5,99.2,24.1,Open,Success,OP101,GMC01,Flow error
O2M01885,PRT002,LOT102,8/31/25 21:00,106,34.6,99.4,23.8,Closed,Success,OP102,GMC01,Check supply
O2M01886,PRT002,LOT100,8/31/25 21:05,114,34.8,98.7,25.7,Closed,Success,OP103,GMC01,Flow error
O2M01887,PRT001,LOT101,8/31/25 21:10,132,36.6,99.2,24.1,Open,Success,OP103,GMC03,Flow error
O2M01888,PRT002,LOT101,8/31/25 21:15,143,36.6,99.7,25.9,Closed,Success,OP101,GMC01,Stable
O2M01889,PRT002,LOT101,8/31/25 21:20,107,34,99.8,23.7,Open,Success,OP103,GMC01,Flow error
O2M01890,PRT003,LOT100,8/31/25 21:25,115,35.6,98.5,24.7,Open,Success,OP101,GMC02,Check supply
O2M01891,PRT003,LOT101,8/31/25 21:30,133,35.6,99.5,26,Closed,Success,OP102,GMC03,Stable
O2M01892,PRT001,LOT102,8/31/25 21:35,113,34.2,98.3,24.3,Closed,Success,OP101,GMC01,Leak detected
O2M01893,PRT002,LOT102,8/31/25 21:40,139,35.7,98.1,23.4,Open,Success,OP103,GMC03,Leak detected
O2M01894,PRT001,LOT102,8/31/25 21:45,114,36.8,99.6,25.2,Open,Success,OP101,GMC01,Leak detected
O2M01895,PRT002,LOT102,8/31/25 21:50,148,35.3,98.6,26.7,Open,Success,OP103,GMC03,Leak detected
O2M01896,PRT001,LOT101,8/31/25 21:55,136,35,99.1,24.3,Open,Success,OP102,GMC01,Stable
O2M01897,PRT003,LOT102,8/31/25 22:00,149,34.4,98.5,23.8,Open,Success,OP102,GMC03,Flow error
O2M01898,PRT002,LOT100,8/31/25 22:05,140,36.7,99.1,26.2,Closed,Success,OP103,GMC01,Check supply
O2M01899,PRT003,LOT101,8/31/25 22:10,104,34.2,98.3,25.6,Closed,Success,OP102,GMC01,Stable
O2M01900,PRT001,LOT100,8/31/25 22:15,116,36.9,98.6,25.4,Open,Success,OP101,GMC03,Leak detected
O2M01901,PRT003,LOT101,8/31/25 22:20,119,35.4,98.6,23.5,Closed,Success,OP102,GMC02,Stable
O2M01902,PRT002,LOT102,8/31/25 22:25,149,36.7,99.6,26,Open,Fail,OP101,GMC03,Leak detected
O2M01903,PRT001,LOT102,8/31/25 22:30,149,36.6,98.2,23.5,Open,Success,OP101,GMC03,Check supply
O2M01904,PRT002,LOT100,8/31/25 22:35,116,34,99.6,26.6,Closed,Success,OP102,GMC03,Flow error
O2M01905,PRT001,LOT102,8/31/25 22:40,117,34.3,99.2,24.4,Open,Success,OP102,GMC02,Flow error
O2M01906,PRT001,LOT100,8/31/25 22:45,139,35,99.2,26.4,Open,Success,OP102,GMC01,Stable
O2M01907,PRT003,LOT101,8/31/25 22:50,117,35.3,99.5,23.4,Open,Success,OP103,GMC02,Leak detected
O2M01908,PRT002,LOT101,8/31/25 22:55,107,34.9,99.5,25.2,Closed,Success,OP103,GMC01,Leak detected
O2M01909,PRT003,LOT101,8/31/25 23:00,139,36.9,99.3,25.3,Closed,Success,OP102,GMC03,Stable
O2M01910,PRT003,LOT102,8/31/25 23:05,132,36.3,98.7,25.9,Open,Success,OP102,GMC03,Flow error
O2M01911,PRT001,LOT100,8/31/25 23:10,140,36.3,99.4,25.3,Open,Success,OP103,GMC01,Check supply
O2M01912,PRT003,LOT100,8/31/25 23:15,117,36.2,98.4,26.9,Open,Success,OP103,GMC03,Check supply
O2M01913,PRT001,LOT101,8/31/25 23:20,110,36,99.9,23.8,Closed,Success,OP103,GMC03,Stable
O2M01914,PRT002,LOT101,8/31/25 23:25,147,34.1,98.6,23.9,Closed,Success,OP102,GMC02,Stable
O2M01915,PRT001,LOT101,8/31/25 23:30,132,35.3,98.4,24.5,Open,Success,OP101,GMC02,Flow error
O2M01916,PRT003,LOT101,8/31/25 23:35,147,36.8,99.9,24.6,Closed,Success,OP103,GMC01,Check supply
O2M01917,PRT002,LOT100,8/31/25 23:40,113,34.5,99,23.3,Closed,Success,OP103,GMC02,Stable
O2M01918,PRT001,LOT101,8/31/25 23:45,133,36.1,98.5,26.6,Open,Success,OP102,GMC03,Stable
O2M01919,PRT001,LOT100,8/31/25 23:50,103,36.9,99.4,23.7,Open,Success,OP101,GMC02,Flow error
O2M01920,PRT002,LOT100,8/31/25 23:55,150,36.4,98.1,23.7,Open,Success,OP102,GMC01,Stable
O2M01921,PRT002,LOT100,9/1/25 0:00,131,36.1,98.3,25.7,Open,Fail,OP101,GMC03,Check supply
O2M01922,PRT001,LOT102,9/1/25 0:05,106,34.9,98.2,26.8,Open,Success,OP102,GMC02,Flow error
O2M01923,PRT001,LOT101,9/1/25 0:10,116,35.4,99.9,23.4,Closed,Success,OP103,GMC01,Stable
O2M01924,PRT002,LOT102,9/1/25 0:15,147,36.4,99.3,26.5,Open,Success,OP101,GMC03,Leak detected
O2M01925,PRT002,LOT100,9/1/25 0:20,100,36.5,98.2,25.2,Closed,Success,OP102,GMC02,Stable
O2M01926,PRT001,LOT101,9/1/25 0:25,119,35.2,98.5,26.4,Closed,Success,OP101,GMC01,Stable
O2M01927,PRT003,LOT100,9/1/25 0:30,131,35.7,99.3,25.7,Open,Success,OP101,GMC03,Leak detected
O2M01928,PRT003,LOT102,9/1/25 0:35,141,35.3,98.1,23.9,Closed,Success,OP103,GMC02,Flow error
O2M01929,PRT001,LOT102,9/1/25 0:40,110,35.6,98.8,24.2,Closed,Success,OP103,GMC02,Leak detected
O2M01930,PRT002,LOT101,9/1/25 0:45,124,35.9,99.7,26.2,Open,Success,OP102,GMC01,Check supply
O2M01931,PRT002,LOT102,9/1/25 0:50,123,34.4,99.9,24.1,Closed,Fail,OP102,GMC02,Check supply
O2M01932,PRT001,LOT102,9/1/25 0:55,126,36,99.6,27,Closed,Success,OP103,GMC02,Check supply
O2M01933,PRT003,LOT101,9/1/25 1:00,140,35.9,98.4,23.6,Closed,Success,OP103,GMC02,Check supply
O2M01934,PRT003,LOT101,9/1/25 1:05,125,34.4,98.3,26.9,Open,Success,OP103,GMC03,Check supply
O2M01935,PRT002,LOT102,9/1/25 1:10,107,34.3,98.1,26.2,Open,Success,OP101,GMC01,Flow error
O2M01936,PRT001,LOT102,9/1/25 1:15,136,36.6,98.9,23.1,Closed,Success,OP103,GMC03,Flow error
O2M01937,PRT001,LOT102,9/1/25 1:20,147,34.4,99.8,27,Open,Success,OP101,GMC02,Flow error
O2M01938,PRT002,LOT102,9/1/25 1:25,126,36.1,99.7,24.2,Closed,Success,OP102,GMC03,Flow error
O2M01939,PRT001,LOT102,9/1/25 1:30,150,36.1,99.3,25.5,Open,Success,OP102,GMC01,Flow error
O2M01940,PRT003,LOT101,9/1/25 1:35,111,35.5,99.3,25.5,Open,Success,OP102,GMC01,Flow error
O2M01941,PRT002,LOT102,9/1/25 1:40,101,35.8,99,25.7,Open,Success,OP103,GMC03,Check supply
O2M01942,PRT002,LOT101,9/1/25 1:45,113,35.8,99.8,25.6,Closed,Success,OP102,GMC01,Flow error
O2M01943,PRT003,LOT101,9/1/25 1:50,116,34.7,99,23.1,Open,Success,OP103,GMC01,Leak detected
O2M01944,PRT002,LOT102,9/1/25 1:55,123,36.5,99.6,24.1,Closed,Success,OP102,GMC03,Flow error
O2M01945,PRT001,LOT100,9/1/25 2:00,101,34.2,98.8,24.6,Closed,Success,OP103,GMC01,Leak detected
O2M01946,PRT001,LOT102,9/1/25 2:05,135,35.1,98.8,23,Open,Success,OP102,GMC02,Stable
O2M01947,PRT003,LOT102,9/1/25 2:10,135,35.8,99.4,25.3,Open,Success,OP101,GMC03,Leak detected
O2M01948,PRT002,LOT101,9/1/25 2:15,114,35.9,99.1,25.7,Open,Success,OP102,GMC01,Leak detected
O2M01949,PRT002,LOT101,9/1/25 2:20,111,35.9,98.1,23.5,Closed,Fail,OP102,GMC01,Stable
O2M01950,PRT003,LOT101,9/1/25 2:25,112,36.5,98.5,26.4,Closed,Fail,OP102,GMC03,Stable
O2M01951,PRT003,LOT101,9/1/25 2:30,103,37,99.2,25.3,Closed,Success,OP101,GMC02,Flow error
O2M01952,PRT001,LOT102,9/1/25 2:35,133,36.8,98.4,23.5,Open,Success,OP102,GMC03,Check supply
O2M01953,PRT003,LOT100,9/1/25 2:40,141,34.4,98.9,23,Open,Success,OP101,GMC02,Leak detected
O2M01954,PRT002,LOT102,9/1/25 2:45,110,36.7,98.6,26.5,Closed,Success,OP101,GMC02,Flow error
O2M01955,PRT003,LOT100,9/1/25 2:50,101,36.4,99.2,24.1,Closed,Success,OP103,GMC01,Check supply
O2M01956,PRT001,LOT100,9/1/25 2:55,147,36,99.4,27,Open,Success,OP103,GMC02,Flow error
O2M01957,PRT003,LOT101,9/1/25 3:00,150,36.9,100,26.3,Closed,Success,OP103,GMC03,Stable
O2M01958,PRT001,LOT102,9/1/25 3:05,138,35.4,99.3,26,Closed,Success,OP101,GMC02,Stable
O2M01959,PRT003,LOT100,9/1/25 3:10,105,36.5,99.8,23.3,Open,Success,OP102,GMC01,Flow error
O2M01960,PRT003,LOT102,9/1/25 3:15,100,36.9,98.1,23.6,Closed,Success,OP101,GMC03,Flow error
O2M01961,PRT002,LOT100,9/1/25 3:20,120,36.6,98.1,26.5,Open,Success,OP101,GMC03,Flow error
O2M01962,PRT002,LOT100,9/1/25 3:25,145,34.9,98.4,25.3,Closed,Success,OP103,GMC02,Stable
O2M01963,PRT002,LOT101,9/1/25 3:30,130,36.6,99.8,25.7,Closed,Success,OP101,GMC03,Flow error
O2M01964,PRT003,LOT102,9/1/25 3:35,141,35.9,99.8,24.5,Open,Success,OP101,GMC02,Check supply
O2M01965,PRT003,LOT102,9/1/25 3:40,102,34.8,99.3,23.2,Open,Success,OP101,GMC03,Leak detected
O2M01966,PRT001,LOT101,9/1/25 3:45,139,34.7,98.3,23.3,Closed,Success,OP101,GMC01,Stable
O2M01967,PRT003,LOT102,9/1/25 3:50,129,34.1,98.4,24.3,Closed,Success,OP103,GMC01,Check supply
O2M01968,PRT002,LOT101,9/1/25 3:55,123,35.3,98.6,24.8,Closed,Success,OP102,GMC01,Flow error
O2M01969,PRT003,LOT100,9/1/25 4:00,108,35.2,98.4,24.2,Closed,Success,OP103,GMC03,Stable
O2M01970,PRT002,LOT100,9/1/25 4:05,134,34.7,99.9,25.7,Closed,Success,OP103,GMC03,Stable
O2M01971,PRT003,LOT101,9/1/25 4:10,143,34.2,99.4,25.9,Open,Success,OP103,GMC01,Check supply
O2M01972,PRT002,LOT102,9/1/25 4:15,102,34.6,99.6,24.6,Closed,Success,OP103,GMC02,Stable
O2M01973,PRT002,LOT101,9/1/25 4:20,119,34.4,99.8,25,Closed,Success,OP101,GMC02,Flow error
O2M01974,PRT001,LOT102,9/1/25 4:25,125,34.4,99,26.3,Open,Success,OP102,GMC01,Leak detected
O2M01975,PRT002,LOT100,9/1/25 4:30,109,35.3,98.3,23.7,Open,Success,OP101,GMC02,Stable
O2M01976,PRT001,LOT101,9/1/25 4:35,112,35.1,99.3,25,Closed,Success,OP103,GMC01,Check supply
