Cure_ID,Protocol_ID,Lot_ID,Lens_ID,Cavity_ID,DateTime,Precure_Duration_min,RTD1_Temp_C,RTD2_Temp_C,PID_Heater_Setpoint_C,PID_Heater_Actual_C,Pressure_psi,Humidity,Status,Operator_ID,Machine_ID,Defect_Type,Remarks
CURE01815,PRT001,LOT118,LENS0320,CAV05,8/7/25 15:15,20,124.41,118.03,121,118.38,41.59,48.34,Fail,OP102,MC04,Bubble,Rework needed
CURE01816,PRT003,LOT113,LENS0194,CAV04,8/7/25 15:20,18,116.04,116.02,120,120.89,41.48,42.1,Fail,OP101,MC01,Misalignment,Rework needed
CURE01817,PRT004,LOT106,LENS0033,CAV09,8/7/25 15:25,12,124.25,122.23,121,121.11,43.85,52.79,Success,OP103,MC05,None,Stable cycle
CURE01818,PRT006,LOT116,LENS0164,CAV17,8/7/25 15:30,17,117.81,124.8,122,123.41,41.76,51.73,Fail,OP107,MC03,Scratch,Rework needed
CURE01819,PRT008,LOT105,LENS0439,CAV02,8/7/25 15:35,10,124.01,122.07,118,115.85,38.19,53.31,Fail,OP105,MC05,Misalignment,Rework needed
CURE01820,PRT006,LOT110,LENS0208,CAV04,8/7/25 15:40,11,122.64,123.96,119,116.97,39.95,41.59,Success,OP109,MC02,None,Stable cycle
CURE01821,PRT010,LOT110,LENS0257,CAV03,8/7/25 15:45,20,117.64,124.21,119,119.92,39.68,50.66,Fail,OP106,MC01,Scratch,Rework needed
CURE01822,PRT008,LOT116,LENS0369,CAV01,8/7/25 15:50,11,116.1,119.74,120,119.81,42.87,52.73,Success,OP102,MC03,None,Stable cycle
CURE01823,PRT001,LOT105,LENS0040,CAV01,8/7/25 15:55,19,123.04,123.96,121,119.41,44.52,45.43,Fail,OP105,MC03,Misalignment,Rework needed
CURE01824,PRT009,LOT118,LENS0188,CAV19,8/7/25 16:00,13,115.77,115.88,120,119.8,44.16,50.08,Fail,OP101,MC01,Scratch,Rework needed
CURE01825,PRT007,LOT113,LENS0495,CAV02,8/7/25 16:05,17,123.77,116.42,120,117.17,39.05,42.75,Success,OP103,MC02,None,Stable cycle
CURE01826,PRT006,LOT110,LENS0097,CAV14,8/7/25 16:10,20,124.79,122.68,122,123.88,44.74,50,Fail,OP110,MC04,Scratch,Rework needed
CURE01827,PRT007,LOT116,LENS0286,CAV17,8/7/25 16:15,11,116.04,116.79,121,123.19,38.25,45.78,Fail,OP110,MC04,Bubble,Rework needed
CURE01828,PRT003,LOT108,LENS0290,CAV19,8/7/25 16:20,15,121.1,120.48,118,116.69,44.79,43.92,Fail,OP102,MC02,Scratch,Rework needed
CURE01829,PRT006,LOT101,LENS0351,CAV18,8/7/25 16:25,12,119.08,116.4,122,121.03,39.84,40.86,Rework,OP101,MC01,Bubble,Rework needed
CURE01830,PRT007,LOT105,LENS0080,CAV16,8/7/25 16:30,13,121.52,124.98,121,120.77,43.79,52.05,Rework,OP109,MC03,Scratch,Rework needed
CURE01831,PRT003,LOT102,LENS0187,CAV09,8/7/25 16:35,16,120.35,115.26,120,117.22,40.64,52.26,Success,OP102,MC04,None,Stable cycle
CURE01832,PRT007,LOT118,LENS0312,CAV19,8/7/25 16:40,14,123.92,123.86,118,116.74,43.27,45.23,Fail,OP103,MC03,Scratch,Rework needed
CURE01833,PRT006,LOT114,LENS0469,CAV10,8/7/25 16:45,19,121.65,115.61,118,116.4,40.76,51.84,Rework,OP102,MC01,Bubble,Rework needed
CURE01834,PRT009,LOT117,LENS0486,CAV11,8/7/25 16:50,18,124.47,124.39,118,116.48,42.73,45.41,Success,OP110,MC03,None,Stable cycle
CURE01835,PRT001,LOT117,LENS0392,CAV08,8/7/25 16:55,17,115.39,120.43,118,118.03,40.44,50.53,Fail,OP110,MC04,Misalignment,Rework needed
CURE01836,PRT001,LOT116,LENS0243,CAV07,8/7/25 17:00,11,124.38,123.37,120,122.08,39.97,47.19,Success,OP105,MC04,None,Stable cycle
CURE01837,PRT005,LOT100,LENS0096,CAV04,8/7/25 17:05,20,120.64,116.45,120,122.61,38.3,54.06,Fail,OP110,MC05,Scratch,Rework needed
CURE01838,PRT009,LOT120,LENS0113,CAV13,8/7/25 17:10,19,120.21,120.76,122,124.96,43.08,52.84,Rework,OP102,MC05,Bubble,Rework needed
CURE01839,PRT004,LOT112,LENS0205,CAV08,8/7/25 17:15,13,117.52,124.56,118,116.38,44.74,51.59,Success,OP103,MC05,None,Stable cycle
CURE01840,PRT006,LOT112,LENS0040,CAV06,8/7/25 17:20,11,122.41,123.89,119,121.56,43.36,42.64,Rework,OP103,MC01,Misalignment,Rework needed
CURE01841,PRT004,LOT106,LENS0148,CAV05,8/7/25 17:25,13,123.53,119.13,121,118.32,43.45,42.52,Success,OP101,MC02,None,Stable cycle
CURE01842,PRT007,LOT105,LENS0056,CAV18,8/7/25 17:30,11,116.13,115.47,119,118.09,40.96,53,Rework,OP108,MC04,Scratch,Rework needed
CURE01843,PRT008,LOT103,LENS0472,CAV05,8/7/25 17:35,19,118.77,121.75,119,119.17,42.88,52.64,Fail,OP108,MC03,Misalignment,Rework needed
CURE01844,PRT009,LOT104,LENS0212,CAV09,8/7/25 17:40,16,120.97,115.65,122,123.25,39.5,51.61,Success,OP103,MC04,None,Stable cycle
CURE01845,PRT001,LOT103,LENS0081,CAV14,8/7/25 17:45,15,118.54,119.7,119,116.37,39.35,40.93,Rework,OP105,MC04,Scratch,Rework needed
CURE01846,PRT009,LOT107,LENS0068,CAV18,8/7/25 17:50,19,119.31,118.95,121,118.19,42.82,41.44,Success,OP107,MC02,None,Stable cycle
CURE01847,PRT002,LOT114,LENS0130,CAV14,8/7/25 17:55,12,122.15,116.95,120,117.73,38.28,47.85,Rework,OP103,MC03,Bubble,Rework needed
CURE01848,PRT003,LOT114,LENS0267,CAV13,8/7/25 18:00,10,123.23,115.81,122,123.86,43.75,53.59,Fail,OP108,MC03,Bubble,Rework needed
CURE01849,PRT006,LOT109,LENS0171,CAV15,8/7/25 18:05,14,121.7,116.37,122,121.74,41.95,48.49,Fail,OP101,MC05,Misalignment,Rework needed
CURE01850,PRT004,LOT104,LENS0333,CAV03,8/7/25 18:10,17,122.21,117.58,122,123.08,39.51,42.76,Success,OP101,MC04,None,Stable cycle
CURE01851,PRT009,LOT108,LENS0335,CAV07,8/7/25 18:15,17,124.77,118.79,119,116.89,38.15,43.55,Fail,OP104,MC01,Scratch,Rework needed
CURE01852,PRT008,LOT116,LENS0157,CAV15,8/7/25 18:20,18,123.8,117.69,118,116.76,41.5,51.54,Rework,OP110,MC04,Misalignment,Rework needed
CURE01853,PRT009,LOT107,LENS0086,CAV04,8/7/25 18:25,15,124.89,122.62,122,124.88,41.87,45.14,Rework,OP106,MC03,Misalignment,Rework needed
CURE01854,PRT007,LOT115,LENS0275,CAV20,8/7/25 18:30,20,121.25,121.05,122,121.35,39.28,43.16,Rework,OP102,MC05,Scratch,Rework needed
CURE01855,PRT010,LOT103,LENS0165,CAV14,8/7/25 18:35,13,115.12,115.53,121,121.01,38.46,45.79,Success,OP102,MC04,None,Stable cycle
CURE01856,PRT010,LOT106,LENS0356,CAV06,8/7/25 18:40,11,118.2,115.89,118,118.24,43.18,52.15,Fail,OP108,MC02,Scratch,Rework needed
CURE01857,PRT003,LOT113,LENS0004,CAV06,8/7/25 18:45,15,115.93,120.84,118,120.95,44.4,44.6,Fail,OP101,MC05,Bubble,Rework needed
CURE01858,PRT002,LOT100,LENS0061,CAV06,8/7/25 18:50,13,118.45,115.43,118,119.15,39.78,46.69,Fail,OP104,MC04,Misalignment,Rework needed
CURE01859,PRT004,LOT114,LENS0195,CAV04,8/7/25 18:55,15,122.96,117.49,120,119.21,44.73,40.64,Success,OP103,MC05,None,Stable cycle
CURE01860,PRT007,LOT109,LENS0457,CAV04,8/7/25 19:00,14,119.63,118.96,119,120.75,43.35,54.61,Fail,OP109,MC02,Scratch,Rework needed
CURE01861,PRT007,LOT118,LENS0143,CAV05,8/7/25 19:05,19,116.75,123.62,122,120.34,39.51,44.58,Fail,OP102,MC03,Scratch,Rework needed
CURE01862,PRT006,LOT111,LENS0374,CAV20,8/7/25 19:10,10,116.44,116.81,118,119.21,43.14,40.92,Rework,OP106,MC04,Scratch,Rework needed
CURE01863,PRT010,LOT108,LENS0179,CAV03,8/7/25 19:15,16,116.06,121.19,120,119.78,38.02,47.95,Success,OP109,MC01,None,Stable cycle
CURE01864,PRT002,LOT116,LENS0213,CAV01,8/7/25 19:20,13,118.33,123.35,121,121.87,43.05,54.15,Fail,OP106,MC03,Bubble,Rework needed
CURE01865,PRT008,LOT105,LENS0326,CAV04,8/7/25 19:25,12,116.57,119.17,122,119.49,42.44,53.3,Fail,OP103,MC04,Misalignment,Rework needed
CURE01866,PRT007,LOT112,LENS0147,CAV06,8/7/25 19:30,19,117.07,121.3,122,122.73,38.49,47.28,Success,OP103,MC03,None,Stable cycle
CURE01867,PRT003,LOT100,LENS0048,CAV10,8/7/25 19:35,19,117.63,119.43,121,119.17,43.94,43.6,Rework,OP105,MC03,Scratch,Rework needed
CURE01868,PRT010,LOT119,LENS0390,CAV09,8/7/25 19:40,19,122.04,124.78,121,122.87,41.38,45.3,Fail,OP110,MC01,Misalignment,Rework needed
CURE01869,PRT003,LOT112,LENS0156,CAV04,8/7/25 19:45,18,115.16,123.11,122,121.03,40.95,42.01,Success,OP106,MC03,None,Stable cycle
CURE01870,PRT009,LOT119,LENS0070,CAV15,8/7/25 19:50,13,123.9,124.55,119,120.18,44.25,49.18,Success,OP103,MC05,None,Stable cycle
CURE01871,PRT008,LOT104,LENS0304,CAV12,8/7/25 19:55,16,120.03,115.94,122,123.72,41.34,43.54,Rework,OP105,MC05,Misalignment,Rework needed
CURE01872,PRT003,LOT107,LENS0498,CAV06,8/7/25 20:00,12,124.77,124.33,121,118.4,38.54,54.82,Fail,OP104,MC05,Scratch,Rework needed
CURE01873,PRT002,LOT114,LENS0194,CAV05,8/7/25 20:05,15,119.43,123.62,121,123.22,42.12,51.29,Fail,OP108,MC04,Bubble,Rework needed
CURE01874,PRT009,LOT102,LENS0400,CAV06,8/7/25 20:10,16,121.26,118.07,121,123.12,39.44,49.6,Fail,OP108,MC01,Misalignment,Rework needed
CURE01875,PRT003,LOT120,LENS0007,CAV06,8/7/25 20:15,14,117.67,121.29,121,118.43,42.52,45.78,Fail,OP110,MC02,Misalignment,Rework needed
CURE01876,PRT005,LOT110,LENS0068,CAV03,8/7/25 20:20,15,123.22,117.88,122,120.81,42.92,44.36,Fail,OP102,MC01,Misalignment,Rework needed
CURE01877,PRT002,LOT109,LENS0214,CAV17,8/7/25 20:25,12,118.3,117.83,120,122.97,44.14,42.43,Fail,OP106,MC04,Bubble,Rework needed
CURE01878,PRT001,LOT102,LENS0165,CAV03,8/7/25 20:30,14,115.28,120.26,118,115.7,40.16,52.38,Rework,OP110,MC04,Misalignment,Rework needed
CURE01879,PRT006,LOT111,LENS0055,CAV20,8/7/25 20:35,19,122.31,115.32,120,122.97,38.31,52.71,Fail,OP101,MC01,Misalignment,Rework needed
CURE01880,PRT009,LOT108,LENS0275,CAV13,8/7/25 20:40,16,123.27,119.91,122,120.45,40.62,53.71,Success,OP110,MC04,None,Stable cycle
CURE01881,PRT005,LOT102,LENS0072,CAV17,8/7/25 20:45,14,124.09,124.25,121,118.93,39.98,50.69,Fail,OP105,MC03,Scratch,Rework needed
CURE01882,PRT003,LOT100,LENS0078,CAV01,8/7/25 20:50,11,123.7,115.78,122,123.83,42.81,48.91,Success,OP109,MC01,None,Stable cycle
CURE01883,PRT002,LOT114,LENS0075,CAV18,8/7/25 20:55,16,118.35,122.5,121,120.43,38.23,42.72,Fail,OP108,MC05,Misalignment,Rework needed
CURE01884,PRT010,LOT101,LENS0032,CAV19,8/7/25 21:00,18,123.29,124.1,121,122.18,40.92,51.03,Success,OP109,MC01,None,Stable cycle
CURE01885,PRT007,LOT107,LENS0031,CAV08,8/7/25 21:05,14,117.48,117.35,122,121.03,40.7,47.4,Rework,OP110,MC02,Misalignment,Rework needed
CURE01886,PRT002,LOT119,LENS0237,CAV04,8/7/25 21:10,13,117.08,117.29,120,120.83,38.22,41.7,Success,OP110,MC04,None,Stable cycle
CURE01887,PRT004,LOT119,LENS0164,CAV05,8/7/25 21:15,18,119.68,115.82,121,119.25,39.84,51.78,Rework,OP102,MC03,Misalignment,Rework needed
CURE01888,PRT002,LOT113,LENS0084,CAV14,8/7/25 21:20,13,115.42,119.03,120,119.5,40.55,44.45,Fail,OP102,MC02,Bubble,Rework needed
CURE01889,PRT009,LOT118,LENS0283,CAV18,8/7/25 21:25,13,124.5,121.58,122,121.1,39.62,42.33,Rework,OP109,MC03,Misalignment,Rework needed
CURE01890,PRT007,LOT110,LENS0113,CAV17,8/7/25 21:30,10,118.9,118.07,122,121.41,38.77,42.2,Rework,OP103,MC04,Misalignment,Rework needed
CURE01891,PRT007,LOT120,LENS0441,CAV12,8/7/25 21:35,20,118.2,118.33,121,120.93,39.49,40.24,Fail,OP107,MC02,Misalignment,Rework needed
CURE01892,PRT007,LOT108,LENS0203,CAV18,8/7/25 21:40,11,116.03,118.73,120,119.08,38.29,46.18,Rework,OP101,MC02,Scratch,Rework needed
CURE01893,PRT008,LOT110,LENS0172,CAV19,8/7/25 21:45,19,117.53,122.93,120,118.3,44.07,50.64,Fail,OP110,MC01,Bubble,Rework needed
CURE01894,PRT005,LOT102,LENS0344,CAV02,8/7/25 21:50,17,120.8,121.94,119,120.45,42.54,42.96,Fail,OP107,MC04,Scratch,Rework needed
CURE01895,PRT004,LOT116,LENS0313,CAV08,8/7/25 21:55,12,120.24,115.26,122,123.67,43.05,42.35,Fail,OP101,MC03,Misalignment,Rework needed
CURE01896,PRT007,LOT102,LENS0127,CAV06,8/7/25 22:00,11,115.55,116.22,121,119.04,41.72,45.11,Success,OP103,MC05,None,Stable cycle
CURE01897,PRT004,LOT103,LENS0326,CAV11,8/7/25 22:05,15,118.34,120.56,118,115.94,43.9,47,Success,OP102,MC04,None,Stable cycle
CURE01898,PRT004,LOT103,LENS0234,CAV09,8/7/25 22:10,15,117.12,121.9,120,119.7,39.28,44.64,Rework,OP101,MC05,Bubble,Rework needed
CURE01899,PRT008,LOT108,LENS0069,CAV10,8/7/25 22:15,15,117.72,124.6,122,123.2,41.13,48.23,Rework,OP104,MC04,Bubble,Rework needed
CURE01900,PRT001,LOT111,LENS0262,CAV12,8/7/25 22:20,15,123.09,117.18,120,120.08,41.99,53.68,Fail,OP101,MC03,Misalignment,Rework needed
CURE01901,PRT009,LOT102,LENS0057,CAV12,8/7/25 22:25,17,123.94,123.22,122,120.11,44.7,50.05,Rework,OP103,MC02,Scratch,Rework needed
CURE01902,PRT006,LOT101,LENS0075,CAV13,8/7/25 22:30,19,122.92,124.41,119,116.58,40.76,45.36,Rework,OP105,MC04,Scratch,Rework needed
CURE01903,PRT002,LOT103,LENS0456,CAV13,8/7/25 22:35,18,123.2,124.36,121,119.23,43.27,48.85,Fail,OP108,MC03,Misalignment,Rework needed
CURE01904,PRT001,LOT111,LENS0451,CAV04,8/7/25 22:40,14,118.39,116.76,119,120.92,40.03,42.25,Rework,OP107,MC01,Scratch,Rework needed
CURE01905,PRT010,LOT102,LENS0008,CAV06,8/7/25 22:45,17,117.13,116.42,122,122.11,39.4,54.93,Success,OP110,MC04,None,Stable cycle
CURE01906,PRT004,LOT103,LENS0131,CAV15,8/7/25 22:50,17,118.3,117.14,120,118.92,38.54,41.74,Success,OP103,MC02,None,Stable cycle
CURE01907,PRT007,LOT112,LENS0184,CAV02,8/7/25 22:55,14,120.66,122.74,118,117.69,42.12,47.69,Rework,OP103,MC02,Bubble,Rework needed
CURE01908,PRT003,LOT110,LENS0088,CAV10,8/7/25 23:00,15,122.92,116.31,118,120.54,41.55,40.47,Fail,OP104,MC03,Bubble,Rework needed
CURE01909,PRT004,LOT110,LENS0463,CAV10,8/7/25 23:05,10,116.23,118.26,118,116.71,40.59,48.47,Rework,OP101,MC05,Misalignment,Rework needed
CURE01910,PRT010,LOT109,LENS0255,CAV01,8/7/25 23:10,15,116.13,118.85,120,119.37,38.18,45.79,Fail,OP102,MC04,Misalignment,Rework needed
CURE01911,PRT003,LOT101,LENS0166,CAV05,8/7/25 23:15,18,119.63,123.66,121,121.63,44.18,48.2,Success,OP109,MC04,None,Stable cycle
CURE01912,PRT004,LOT106,LENS0254,CAV10,8/7/25 23:20,14,123.08,122.21,121,122.38,43.85,48.82,Rework,OP104,MC03,Bubble,Rework needed
CURE01913,PRT005,LOT105,LENS0129,CAV13,8/7/25 23:25,13,124.2,120.19,121,123.18,44.86,42.95,Success,OP103,MC03,None,Stable cycle
CURE01914,PRT005,LOT105,LENS0109,CAV20,8/7/25 23:30,10,118.55,121.51,122,120.05,38.28,42.1,Success,OP101,MC02,None,Stable cycle
CURE01915,PRT004,LOT109,LENS0399,CAV04,8/7/25 23:35,13,116.92,120.34,118,116.64,39.7,53.26,Rework,OP105,MC05,Scratch,Rework needed
CURE01916,PRT005,LOT116,LENS0485,CAV08,8/7/25 23:40,20,123.89,120.73,118,118.13,38.12,40.14,Success,OP103,MC02,None,Stable cycle
CURE01917,PRT005,LOT118,LENS0265,CAV16,8/7/25 23:45,13,115.73,117.81,121,123.11,41.65,48.37,Fail,OP102,MC02,Misalignment,Rework needed
CURE01918,PRT002,LOT105,LENS0311,CAV03,8/7/25 23:50,10,115.02,115.44,121,120.28,43.74,51.41,Rework,OP108,MC04,Misalignment,Rework needed
CURE01919,PRT007,LOT110,LENS0489,CAV15,8/7/25 23:55,12,115.46,116.45,119,116.43,41.41,44.04,Fail,OP109,MC03,Misalignment,Rework needed
CURE01920,PRT003,LOT117,LENS0491,CAV17,8/8/25 0:00,12,124.23,115.01,119,121.43,43.66,46.53,Rework,OP101,MC05,Bubble,Rework needed
CURE01921,PRT005,LOT117,LENS0387,CAV03,8/8/25 0:05,10,116.98,121.65,121,118.71,39.42,54.79,Rework,OP108,MC02,Misalignment,Rework needed
CURE01922,PRT003,LOT108,LENS0450,CAV04,8/8/25 0:10,20,124.5,115,120,121.95,40.67,51.62,Rework,OP108,MC02,Misalignment,Rework needed
CURE01923,PRT010,LOT100,LENS0282,CAV03,8/8/25 0:15,13,116.28,116.32,121,123.49,40.41,49.32,Success,OP104,MC01,None,Stable cycle
CURE01924,PRT006,LOT101,LENS0395,CAV13,8/8/25 0:20,10,118.37,118.66,119,121.81,42.42,52.93,Success,OP110,MC05,None,Stable cycle
CURE01925,PRT005,LOT117,LENS0175,CAV03,8/8/25 0:25,20,120.91,120.01,119,121.03,39.26,50,Fail,OP101,MC05,Bubble,Rework needed
CURE01926,PRT008,LOT110,LENS0350,CAV15,8/8/25 0:30,16,116.77,118.12,119,121.09,42.81,41.29,Rework,OP106,MC04,Bubble,Rework needed
CURE01927,PRT008,LOT120,LENS0025,CAV16,8/8/25 0:35,20,119.26,116.27,120,120.81,43.3,45.67,Fail,OP110,MC05,Scratch,Rework needed
CURE01928,PRT010,LOT120,LENS0025,CAV18,8/8/25 0:40,14,120.1,118.24,118,115.21,39.98,52.7,Fail,OP109,MC04,Misalignment,Rework needed
CURE01929,PRT008,LOT113,LENS0395,CAV11,8/8/25 0:45,13,123.48,115.46,118,115.4,39.79,50.5,Success,OP107,MC03,None,Stable cycle
CURE01930,PRT003,LOT108,LENS0139,CAV14,8/8/25 0:50,13,121.81,120.23,121,123.8,42.2,48.72,Rework,OP110,MC03,Scratch,Rework needed
CURE01931,PRT004,LOT119,LENS0474,CAV07,8/8/25 0:55,14,116.69,123.83,120,122.23,43.35,54.43,Success,OP109,MC02,None,Stable cycle
CURE01932,PRT002,LOT100,LENS0295,CAV10,8/8/25 1:00,15,118.34,119.03,121,123.36,42.45,52.75,Fail,OP108,MC03,Misalignment,Rework needed
CURE01933,PRT004,LOT110,LENS0257,CAV13,8/8/25 1:05,18,121.34,123.07,119,118.89,43.56,43.91,Rework,OP103,MC02,Scratch,Rework needed
CURE01934,PRT004,LOT115,LENS0468,CAV18,8/8/25 1:10,15,116.56,123.67,119,121.7,44.47,52.53,Rework,OP110,MC03,Scratch,Rework needed
CURE01935,PRT002,LOT106,LENS0130,CAV13,8/8/25 1:15,15,119.5,117.6,120,122.63,42.19,54.21,Rework,OP106,MC01,Scratch,Rework needed
CURE01936,PRT002,LOT109,LENS0406,CAV11,8/8/25 1:20,10,124.27,123.74,120,117.2,39.47,41.07,Fail,OP106,MC05,Misalignment,Rework needed
CURE01937,PRT005,LOT117,LENS0244,CAV06,8/8/25 1:25,10,122.53,115.47,122,123.86,44.25,54.57,Rework,OP109,MC04,Misalignment,Rework needed
CURE01938,PRT004,LOT109,LENS0082,CAV11,8/8/25 1:30,11,119.65,124.16,121,119,41.15,45.77,Success,OP102,MC02,None,Stable cycle
CURE01939,PRT004,LOT111,LENS0272,CAV20,8/8/25 1:35,17,115.64,115.85,118,120.53,43.01,44.34,Rework,OP106,MC05,Bubble,Rework needed
CURE01940,PRT005,LOT108,LENS0226,CAV12,8/8/25 1:40,20,123.61,121.13,121,118.49,43.46,42.45,Fail,OP109,MC04,Bubble,Rework needed
CURE01941,PRT004,LOT100,LENS0170,CAV11,8/8/25 1:45,11,122.62,118.22,119,118.84,39.36,44.51,Success,OP102,MC01,None,Stable cycle
CURE01942,PRT010,LOT102,LENS0448,CAV20,8/8/25 1:50,13,123.44,122.19,118,117.07,43.96,43.49,Success,OP102,MC03,None,Stable cycle
CURE01943,PRT009,LOT114,LENS0205,CAV07,8/8/25 1:55,10,122.56,115.11,118,115.83,44.24,47.4,Rework,OP101,MC02,Scratch,Rework needed
CURE01944,PRT009,LOT116,LENS0067,CAV01,8/8/25 2:00,15,117.48,116.14,120,120.04,42.91,51.03,Rework,OP105,MC03,Bubble,Rework needed
CURE01945,PRT009,LOT115,LENS0092,CAV09,8/8/25 2:05,20,121.89,124.64,119,117.05,42.91,40.47,Success,OP110,MC02,None,Stable cycle
CURE01946,PRT004,LOT120,LENS0369,CAV02,8/8/25 2:10,20,122.52,121.2,120,117.48,42,40.98,Success,OP103,MC02,None,Stable cycle
CURE01947,PRT006,LOT119,LENS0477,CAV04,8/8/25 2:15,20,121.58,117.32,122,123.16,43.97,42.97,Success,OP109,MC04,None,Stable cycle
CURE01948,PRT006,LOT104,LENS0392,CAV19,8/8/25 2:20,11,118.52,118.55,121,121.58,43.25,43.32,Success,OP107,MC01,None,Stable cycle
CURE01949,PRT005,LOT100,LENS0352,CAV06,8/8/25 2:25,20,124.2,121.49,120,118.01,39.27,41.46,Rework,OP101,MC05,Scratch,Rework needed
CURE01950,PRT008,LOT117,LENS0295,CAV11,8/8/25 2:30,15,122.28,123.03,120,117.07,39.16,45.14,Rework,OP110,MC04,Scratch,Rework needed
CURE01951,PRT001,LOT113,LENS0455,CAV01,8/8/25 2:35,17,120.22,115.82,118,119.22,38.18,53.48,Success,OP104,MC02,None,Stable cycle
CURE01952,PRT010,LOT101,LENS0280,CAV16,8/8/25 2:40,10,119.12,122.69,119,118.04,41.01,41,Success,OP102,MC05,None,Stable cycle
CURE01953,PRT001,LOT102,LENS0283,CAV02,8/8/25 2:45,10,117.69,121.82,120,118.62,44.84,51.65,Fail,OP106,MC04,Misalignment,Rework needed
CURE01954,PRT008,LOT120,LENS0489,CAV17,8/8/25 2:50,20,116.56,124.52,120,122.84,38.48,54.26,Rework,OP109,MC01,Bubble,Rework needed
CURE01955,PRT009,LOT113,LENS0408,CAV07,8/8/25 2:55,15,119.84,117.28,120,118.17,38.1,49.52,Fail,OP102,MC05,Scratch,Rework needed
CURE01956,PRT003,LOT120,LENS0200,CAV15,8/8/25 3:00,12,120.66,119.51,120,117.15,44.17,44.66,Success,OP107,MC02,None,Stable cycle
CURE01957,PRT008,LOT108,LENS0132,CAV11,8/8/25 3:05,16,119.97,118.47,120,121.45,43.66,53.76,Fail,OP103,MC04,Scratch,Rework needed
CURE01958,PRT006,LOT103,LENS0413,CAV11,8/8/25 3:10,11,120.68,119.74,119,119.66,38.46,46.74,Fail,OP107,MC05,Misalignment,Rework needed
CURE01959,PRT009,LOT103,LENS0183,CAV14,8/8/25 3:15,16,121.91,121.09,122,122.23,38.02,52.08,Fail,OP103,MC02,Scratch,Rework needed
CURE01960,PRT001,LOT103,LENS0150,CAV01,8/8/25 3:20,11,123.38,120.3,122,123.73,39.3,51.09,Success,OP108,MC03,None,Stable cycle
CURE01961,PRT010,LOT117,LENS0346,CAV07,8/8/25 3:25,14,123.11,120.83,121,121.22,39.35,50.54,Fail,OP105,MC02,Bubble,Rework needed
CURE01962,PRT002,LOT110,LENS0237,CAV05,8/8/25 3:30,13,119.16,115.12,120,120.05,42.85,44.53,Fail,OP104,MC04,Bubble,Rework needed
CURE01963,PRT007,LOT117,LENS0403,CAV04,8/8/25 3:35,12,116.08,118.84,118,120.82,39.79,45.14,Fail,OP110,MC01,Scratch,Rework needed
CURE01964,PRT007,LOT117,LENS0326,CAV20,8/8/25 3:40,14,121.41,123.75,122,123.75,44.89,40.22,Success,OP109,MC02,None,Stable cycle
CURE01965,PRT007,LOT112,LENS0451,CAV01,8/8/25 3:45,16,115.91,122.78,118,119.72,41.3,43.3,Success,OP105,MC03,None,Stable cycle
CURE01966,PRT004,LOT108,LENS0465,CAV09,8/8/25 3:50,11,123.08,124.27,119,120.53,41.02,54.88,Rework,OP103,MC03,Bubble,Rework needed
CURE01967,PRT009,LOT105,LENS0130,CAV04,8/8/25 3:55,14,119.57,122.41,120,118.33,44.95,53.74,Success,OP104,MC02,None,Stable cycle
CURE01968,PRT010,LOT105,LENS0144,CAV20,8/8/25 4:00,20,123.63,115.85,120,122.76,39.8,49.59,Fail,OP109,MC03,Scratch,Rework needed
CURE01969,PRT007,LOT103,LENS0497,CAV10,8/8/25 4:05,18,121.44,124.97,121,123.76,41.01,45.59,Rework,OP108,MC01,Misalignment,Rework needed
CURE01970,PRT008,LOT104,LENS0017,CAV11,8/8/25 4:10,15,115.86,118.07,120,117.1,43.69,44.23,Fail,OP110,MC02,Scratch,Rework needed
CURE01971,PRT001,LOT112,LENS0497,CAV09,8/8/25 4:15,12,124.35,121.33,122,123.96,40.9,53.46,Rework,OP104,MC05,Misalignment,Rework needed
CURE01972,PRT008,LOT114,LENS0394,CAV16,8/8/25 4:20,12,118.78,116.64,118,115.84,42.43,43.44,Success,OP106,MC01,None,Stable cycle
CURE01973,PRT004,LOT101,LENS0320,CAV08,8/8/25 4:25,15,121.48,121.14,122,122.13,44.54,40.15,Rework,OP101,MC01,Misalignment,Rework needed
CURE01974,PRT008,LOT106,LENS0116,CAV05,8/8/25 4:30,17,120.27,116.29,120,119.92,43.28,48.38,Rework,OP107,MC02,Scratch,Rework needed
CURE01975,PRT009,LOT114,LENS0143,CAV05,8/8/25 4:35,13,123.62,117.09,119,117.13,40.83,49.51,Fail,OP109,MC05,Misalignment,Rework needed
CURE01976,PRT006,LOT101,LENS0402,CAV05,8/8/25 4:40,12,115.73,118.36,121,120.4,39.73,51.01,Success,OP103,MC05,None,Stable cycle
CURE01977,PRT001,LOT113,LENS0391,CAV04,8/8/25 4:45,19,123.38,124.17,118,116.7,44.74,42.17,Fail,OP101,MC02,Scratch,Rework needed
CURE01978,PRT004,LOT103,LENS0368,CAV08,8/8/25 4:50,14,122.89,122.08,119,121.5,38.55,51.72,Fail,OP106,MC02,Scratch,Rework needed
CURE01979,PRT004,LOT115,LENS0159,CAV20,8/8/25 4:55,15,117.02,123.44,118,119.86,39.36,42.13,Success,OP102,MC05,None,Stable cycle
CURE01980,PRT004,LOT104,LENS0021,CAV04,8/8/25 5:00,11,122.07,122.15,120,118.21,40.69,48.25,Fail,OP109,MC03,Scratch,Rework needed
