GasMix_ID,Protocol_ID,Lot_ID,DateTime,Gas_Type,FlowRate_sccm,Pressure_psi,Mix_Ratio_percent,Temperature_C,Valve_Status,Status,Operator_ID,Machine_ID,Remarks
GAS01735,PRT005,LOT117,8/7/25 8:35,O2,262.03,39.15,42.24,22.79,Open,Success,OP106,GMC03,Stable flow
GAS01736,PRT010,LOT112,8/7/25 8:40,Ar,292.68,30.08,20.16,26.97,Closed,Success,OP104,GMC04,Stable flow
GAS01737,PRT002,LOT106,8/7/25 8:45,Ar,185.32,36.31,68.22,21.72,Open,Success,OP110,GMC02,Stable flow
GAS01738,PRT009,LOT115,8/7/25 8:50,O2,57.88,34.83,51.99,26.65,Closed,Fail,OP102,GMC01,Check system
GAS01739,PRT002,LOT115,8/7/25 8:55,CO2,296.09,33.54,6.15,24.58,Open,Success,OP102,GMC02,Stable flow
GAS01740,PRT004,LOT107,8/7/25 9:00,O2,266.01,38.57,63.63,29.87,Closed,Success,OP106,GMC05,Stable flow
GAS01741,PRT003,LOT116,8/7/25 9:05,O2,202.68,33.17,14.98,29.51,Closed,Success,OP107,GMC05,Stable flow
GAS01742,PRT006,LOT117,8/7/25 9:10,CO2,148.77,39.42,34.71,20.08,Open,Success,OP104,GMC02,Stable flow
GAS01743,PRT007,LOT118,8/7/25 9:15,N2,81.73,36.88,39.75,22.53,Closed,Fail,OP106,GMC04,Check system
GAS01744,PRT004,LOT113,8/7/25 9:20,O2,90.21,31.2,40.06,20.1,Open,Fail,OP105,GMC02,Check system
GAS01745,PRT002,LOT118,8/7/25 9:25,N2,252.15,33.13,47.81,25.29,Open,Success,OP109,GMC04,Stable flow
GAS01746,PRT007,LOT100,8/7/25 9:30,O2,79.83,35.75,23.06,23.94,Open,Success,OP110,GMC05,Stable flow
GAS01747,PRT005,LOT115,8/7/25 9:35,O2,59.9,32.01,6.16,27.43,Closed,Fail,OP110,GMC01,Check system
GAS01748,PRT006,LOT109,8/7/25 9:40,Ar,153.53,33.84,14.17,23.84,Closed,Success,OP110,GMC05,Stable flow
GAS01749,PRT006,LOT117,8/7/25 9:45,O2,169.58,34.74,24.06,28.44,Open,Fail,OP109,GMC04,Check system
GAS01750,PRT010,LOT119,8/7/25 9:50,Ar,83.95,32.66,14.56,27.24,Closed,Fail,OP109,GMC03,Check system
GAS01751,PRT006,LOT116,8/7/25 9:55,O2,104.71,38.69,56.83,28.76,Closed,Fail,OP101,GMC05,Check system
GAS01752,PRT006,LOT102,8/7/25 10:00,N2,291.72,37.87,33.52,24.04,Open,Fail,OP109,GMC01,Check system
GAS01753,PRT003,LOT111,8/7/25 10:05,Ar,186.85,33.48,27.69,21.09,Closed,Fail,OP101,GMC05,Check system
GAS01754,PRT001,LOT101,8/7/25 10:10,Ar,210.24,31.29,38.97,23.35,Closed,Success,OP104,GMC05,Stable flow
GAS01755,PRT001,LOT115,8/7/25 10:15,N2,258.72,33.14,49.06,27.7,Open,Fail,OP102,GMC01,Check system
GAS01756,PRT001,LOT115,8/7/25 10:20,O2,179.43,31.04,13.02,20.93,Open,Fail,OP103,GMC05,Check system
GAS01757,PRT010,LOT117,8/7/25 10:25,O2,267.87,33.44,50.6,28.47,Closed,Success,OP104,GMC04,Stable flow
GAS01758,PRT002,LOT110,8/7/25 10:30,O2,58.86,37.18,45.66,25.44,Open,Success,OP101,GMC01,Stable flow
GAS01759,PRT010,LOT104,8/7/25 10:35,N2,230.58,39.81,75.07,25.09,Closed,Success,OP106,GMC05,Stable flow
GAS01760,PRT002,LOT101,8/7/25 10:40,N2,71.44,39.51,17.26,24.55,Closed,Success,OP109,GMC05,Stable flow
GAS01761,PRT009,LOT106,8/7/25 10:45,Ar,273.67,32.61,41.07,25.17,Open,Fail,OP108,GMC03,Check system
GAS01762,PRT002,LOT100,8/7/25 10:50,N2,200.01,35.71,51.07,29.98,Open,Success,OP107,GMC04,Stable flow
GAS01763,PRT008,LOT114,8/7/25 10:55,Ar,73.32,37.96,5.08,29.19,Closed,Fail,OP101,GMC03,Check system
GAS01764,PRT010,LOT116,8/7/25 11:00,Ar,54.99,35.34,74.29,20.14,Open,Fail,OP102,GMC05,Check system
GAS01765,PRT010,LOT111,8/7/25 11:05,Ar,194.23,31.29,30.12,25.84,Open,Success,OP106,GMC01,Stable flow
GAS01766,PRT002,LOT118,8/7/25 11:10,Ar,212.57,30.56,34.14,20.88,Closed,Success,OP108,GMC01,Stable flow
GAS01767,PRT001,LOT120,8/7/25 11:15,Ar,172.02,31,60.86,25.35,Open,Fail,OP106,GMC04,Check system
GAS01768,PRT005,LOT117,8/7/25 11:20,CO2,235.17,33.96,39.51,25.33,Closed,Success,OP101,GMC05,Stable flow
GAS01769,PRT007,LOT111,8/7/25 11:25,O2,201.22,34.66,44.78,25.22,Open,Fail,OP101,GMC01,Check system
GAS01770,PRT001,LOT111,8/7/25 11:30,CO2,153.1,30.5,23.43,21.58,Open,Success,OP105,GMC03,Stable flow
GAS01771,PRT004,LOT120,8/7/25 11:35,CO2,61.51,33.13,68.8,24.64,Open,Success,OP102,GMC01,Stable flow
GAS01772,PRT004,LOT107,8/7/25 11:40,O2,122.03,33.2,44.13,20.77,Open,Fail,OP107,GMC01,Check system
GAS01773,PRT009,LOT104,8/7/25 11:45,Ar,243.4,33.57,21.09,21.18,Closed,Success,OP110,GMC04,Stable flow
GAS01774,PRT005,LOT101,8/7/25 11:50,Ar,103.79,37.18,39.84,21.58,Closed,Fail,OP110,GMC05,Check system
GAS01775,PRT004,LOT103,8/7/25 11:55,N2,284.83,38.36,33.78,26.42,Closed,Fail,OP102,GMC05,Check system
GAS01776,PRT005,LOT116,8/7/25 12:00,O2,288.02,36.08,33.57,20.38,Closed,Success,OP103,GMC01,Stable flow
GAS01777,PRT004,LOT105,8/7/25 12:05,O2,200.8,32.71,14.54,22.43,Closed,Success,OP104,GMC03,Stable flow
GAS01778,PRT003,LOT101,8/7/25 12:10,O2,266.28,30.96,71.88,22.53,Open,Fail,OP102,GMC02,Check system
GAS01779,PRT009,LOT106,8/7/25 12:15,Ar,57.59,30.54,40.16,27.67,Closed,Success,OP110,GMC04,Stable flow
GAS01780,PRT005,LOT100,8/7/25 12:20,CO2,245.7,36,26.43,21.01,Closed,Success,OP106,GMC03,Stable flow
GAS01781,PRT004,LOT112,8/7/25 12:25,O2,102.35,32.34,71.86,23.5,Closed,Fail,OP107,GMC01,Check system
GAS01782,PRT008,LOT109,8/7/25 12:30,Ar,199.77,33.04,8.98,22.55,Closed,Success,OP108,GMC03,Stable flow
GAS01783,PRT003,LOT120,8/7/25 12:35,N2,79.36,38.61,35.09,27.24,Open,Success,OP105,GMC01,Stable flow
GAS01784,PRT002,LOT100,8/7/25 12:40,N2,81.43,39.91,65.97,20.67,Closed,Success,OP109,GMC02,Stable flow
GAS01785,PRT006,LOT106,8/7/25 12:45,N2,250.38,30.04,48.32,20.56,Open,Success,OP110,GMC02,Stable flow
GAS01786,PRT001,LOT114,8/7/25 12:50,O2,151.09,35.35,30.75,24.42,Closed,Fail,OP108,GMC02,Check system
GAS01787,PRT010,LOT105,8/7/25 12:55,O2,74.88,38.64,66.1,28.79,Open,Fail,OP105,GMC05,Check system
GAS01788,PRT009,LOT105,8/7/25 13:00,O2,180.03,32.67,79.46,28.2,Closed,Success,OP101,GMC04,Stable flow
GAS01789,PRT005,LOT115,8/7/25 13:05,Ar,134.3,36.5,68.84,27.33,Open,Fail,OP103,GMC01,Check system
GAS01790,PRT010,LOT100,8/7/25 13:10,Ar,213.25,35.24,50.85,20.01,Closed,Success,OP103,GMC02,Stable flow
GAS01791,PRT006,LOT103,8/7/25 13:15,Ar,299.18,33.56,72.38,24.25,Closed,Success,OP101,GMC05,Stable flow
GAS01792,PRT010,LOT112,8/7/25 13:20,Ar,257.07,37.79,17.46,20.28,Closed,Success,OP105,GMC01,Stable flow
GAS01793,PRT002,LOT117,8/7/25 13:25,O2,266.32,37.75,25.91,20.11,Closed,Success,OP102,GMC05,Stable flow
GAS01794,PRT004,LOT106,8/7/25 13:30,O2,145.25,38.11,27.36,21.13,Closed,Fail,OP106,GMC03,Check system
GAS01795,PRT006,LOT118,8/7/25 13:35,N2,151.68,32.34,49.2,27.95,Open,Fail,OP106,GMC04,Check system
GAS01796,PRT006,LOT102,8/7/25 13:40,CO2,106.93,33.79,34.49,20.79,Closed,Success,OP101,GMC01,Stable flow
GAS01797,PRT008,LOT116,8/7/25 13:45,Ar,115.23,39.87,28.64,29.76,Open,Success,OP106,GMC01,Stable flow
GAS01798,PRT008,LOT120,8/7/25 13:50,Ar,206.5,34.78,53.51,26.9,Open,Fail,OP106,GMC02,Check system
GAS01799,PRT010,LOT108,8/7/25 13:55,CO2,204.44,34.95,78.68,27.02,Closed,Fail,OP110,GMC01,Check system
GAS01800,PRT001,LOT104,8/7/25 14:00,N2,59.12,36.47,16.74,28.79,Open,Success,OP110,GMC01,Stable flow
GAS01801,PRT006,LOT109,8/7/25 14:05,N2,207.94,36.78,61.79,28.62,Open,Fail,OP102,GMC04,Check system
GAS01802,PRT006,LOT109,8/7/25 14:10,CO2,72.97,38.06,32.47,23.49,Closed,Fail,OP104,GMC02,Check system
GAS01803,PRT004,LOT110,8/7/25 14:15,N2,154.56,37.56,67.15,27.39,Closed,Success,OP105,GMC01,Stable flow
GAS01804,PRT004,LOT103,8/7/25 14:20,Ar,244.39,39.46,51.5,24.13,Closed,Success,OP105,GMC05,Stable flow
GAS01805,PRT006,LOT101,8/7/25 14:25,CO2,153,37.49,35.72,21.72,Open,Fail,OP104,GMC05,Check system
GAS01806,PRT010,LOT116,8/7/25 14:30,N2,107.5,36.2,54.27,29.89,Open,Fail,OP103,GMC02,Check system
GAS01807,PRT010,LOT119,8/7/25 14:35,Ar,68.42,36.98,21.7,24.6,Open,Success,OP103,GMC04,Stable flow
GAS01808,PRT008,LOT117,8/7/25 14:40,O2,206.54,34.31,11.7,27.71,Closed,Success,OP105,GMC04,Stable flow
GAS01809,PRT008,LOT106,8/7/25 14:45,Ar,194.96,30.19,43.88,29.89,Open,Success,OP103,GMC01,Stable flow
GAS01810,PRT002,LOT105,8/7/25 14:50,CO2,82.53,32.47,20.71,23.11,Closed,Success,OP101,GMC03,Stable flow
GAS01811,PRT006,LOT110,8/7/25 14:55,N2,145.98,31.72,72.66,20.83,Open,Success,OP103,GMC02,Stable flow
GAS01812,PRT010,LOT120,8/7/25 15:00,O2,269.61,30.19,13.87,23.27,Closed,Fail,OP108,GMC05,Check system
GAS01813,PRT010,LOT105,8/7/25 15:05,O2,247,37.74,47.7,28.86,Closed,Success,OP110,GMC04,Stable flow
GAS01814,PRT001,LOT120,8/7/25 15:10,Ar,94.85,31.3,12.78,21.67,Closed,Success,OP102,GMC05,Stable flow
GAS01815,PRT001,LOT118,8/7/25 15:15,Ar,69.38,32.73,78.22,28.19,Closed,Success,OP102,GMC02,Stable flow
GAS01816,PRT003,LOT113,8/7/25 15:20,Ar,246.99,30.08,74.76,29.47,Open,Success,OP101,GMC02,Stable flow
GAS01817,PRT004,LOT106,8/7/25 15:25,O2,86.29,34.34,55.92,21.97,Closed,Fail,OP103,GMC05,Check system
GAS01818,PRT006,LOT116,8/7/25 15:30,CO2,138.03,32.77,67.17,25.38,Closed,Fail,OP107,GMC03,Check system
GAS01819,PRT008,LOT105,8/7/25 15:35,CO2,142.51,38.5,67.54,26.84,Closed,Success,OP105,GMC01,Stable flow
GAS01820,PRT006,LOT110,8/7/25 15:40,Ar,123.61,38.99,35.63,23.05,Closed,Fail,OP109,GMC04,Check system
GAS01821,PRT010,LOT110,8/7/25 15:45,N2,282.96,39.17,15.71,25.74,Closed,Success,OP106,GMC03,Stable flow
GAS01822,PRT008,LOT116,8/7/25 15:50,Ar,97.44,34.06,68.73,23.53,Open,Fail,OP102,GMC01,Check system
GAS01823,PRT001,LOT105,8/7/25 15:55,N2,198.96,32.08,72.47,28.48,Closed,Success,OP105,GMC03,Stable flow
GAS01824,PRT009,LOT118,8/7/25 16:00,O2,60.47,30.66,9.64,21.25,Closed,Fail,OP101,GMC03,Check system
GAS01825,PRT007,LOT113,8/7/25 16:05,Ar,96.49,33.69,23.13,28.07,Closed,Success,OP103,GMC03,Stable flow
GAS01826,PRT006,LOT110,8/7/25 16:10,O2,241.75,36.98,22.38,21.92,Open,Success,OP110,GMC04,Stable flow
GAS01827,PRT007,LOT116,8/7/25 16:15,CO2,216.43,36.01,65.33,29.9,Closed,Fail,OP110,GMC01,Check system
GAS01828,PRT003,LOT108,8/7/25 16:20,Ar,212.24,31.91,61.11,26.22,Open,Success,OP102,GMC01,Stable flow
GAS01829,PRT006,LOT101,8/7/25 16:25,N2,281.17,31.99,69.22,24.99,Open,Fail,OP101,GMC03,Check system
GAS01830,PRT007,LOT105,8/7/25 16:30,CO2,119.64,34.62,78.2,27.83,Closed,Success,OP109,GMC01,Stable flow
GAS01831,PRT003,LOT102,8/7/25 16:35,Ar,276.98,38.53,26.3,26.44,Open,Fail,OP102,GMC04,Check system
GAS01832,PRT007,LOT118,8/7/25 16:40,CO2,221.13,36.58,31.68,21.59,Closed,Fail,OP103,GMC04,Check system
GAS01833,PRT006,LOT114,8/7/25 16:45,Ar,252.55,38.98,72.62,22.31,Closed,Fail,OP102,GMC01,Check system
GAS01834,PRT009,LOT117,8/7/25 16:50,CO2,140.67,34.46,63.01,25.74,Open,Fail,OP110,GMC02,Check system
GAS01835,PRT001,LOT117,8/7/25 16:55,N2,194.76,36.11,75.07,22.73,Open,Fail,OP110,GMC02,Check system
GAS01836,PRT001,LOT116,8/7/25 17:00,CO2,171.4,31.24,35.55,27.94,Closed,Success,OP105,GMC03,Stable flow
GAS01837,PRT005,LOT100,8/7/25 17:05,N2,122.04,39.8,33.66,28.6,Closed,Success,OP110,GMC04,Stable flow
GAS01838,PRT009,LOT120,8/7/25 17:10,O2,148.12,37.35,75.34,22.15,Open,Success,OP102,GMC03,Stable flow
GAS01839,PRT004,LOT112,8/7/25 17:15,N2,90.69,35.01,77.51,21.78,Open,Fail,OP103,GMC05,Check system
GAS01840,PRT006,LOT112,8/7/25 17:20,CO2,270.2,31.54,42.86,24.17,Open,Success,OP103,GMC05,Stable flow
GAS01841,PRT004,LOT106,8/7/25 17:25,CO2,274.96,30.41,32.41,29.38,Closed,Fail,OP101,GMC04,Check system
GAS01842,PRT007,LOT105,8/7/25 17:30,CO2,67.41,38.48,36.69,27.75,Closed,Fail,OP108,GMC03,Check system
GAS01843,PRT008,LOT103,8/7/25 17:35,Ar,283.62,34.53,52.09,27.86,Closed,Success,OP108,GMC03,Stable flow
GAS01844,PRT009,LOT104,8/7/25 17:40,N2,152.82,38.55,52.83,20.13,Open,Success,OP103,GMC05,Stable flow
GAS01845,PRT001,LOT103,8/7/25 17:45,Ar,246.42,33.56,53.31,26.52,Closed,Success,OP105,GMC04,Stable flow
GAS01846,PRT009,LOT107,8/7/25 17:50,N2,102.99,32.48,25.65,20.81,Closed,Success,OP107,GMC04,Stable flow
GAS01847,PRT002,LOT114,8/7/25 17:55,O2,226.84,38.11,14.9,26.65,Open,Fail,OP103,GMC01,Check system
GAS01848,PRT003,LOT114,8/7/25 18:00,N2,113.19,36.46,76.55,23.43,Open,Fail,OP108,GMC05,Check system
GAS01849,PRT006,LOT109,8/7/25 18:05,Ar,223.45,30.42,15.2,27.29,Closed,Fail,OP101,GMC03,Check system
GAS01850,PRT004,LOT104,8/7/25 18:10,CO2,285.07,39.04,26.77,29.4,Open,Fail,OP101,GMC04,Check system
GAS01851,PRT009,LOT108,8/7/25 18:15,Ar,119.55,30.62,71.13,23.66,Open,Success,OP104,GMC04,Stable flow
GAS01852,PRT008,LOT116,8/7/25 18:20,CO2,257.82,31.82,13.69,27.42,Closed,Success,OP110,GMC02,Stable flow
GAS01853,PRT009,LOT107,8/7/25 18:25,N2,219.64,35.72,33.81,24.52,Closed,Fail,OP106,GMC02,Check system
GAS01854,PRT007,LOT115,8/7/25 18:30,O2,238.08,35.19,51.16,27.51,Open,Fail,OP102,GMC04,Check system
GAS01855,PRT010,LOT103,8/7/25 18:35,O2,50.7,33,45.43,22.3,Open,Success,OP102,GMC01,Stable flow
GAS01856,PRT010,LOT106,8/7/25 18:40,N2,293.99,35.34,17.81,29.67,Open,Success,OP108,GMC04,Stable flow
GAS01857,PRT003,LOT113,8/7/25 18:45,Ar,105.03,30.82,26.04,21.01,Open,Success,OP101,GMC01,Stable flow
GAS01858,PRT002,LOT100,8/7/25 18:50,CO2,215.92,31.97,76.74,28.13,Open,Fail,OP104,GMC05,Check system
GAS01859,PRT004,LOT114,8/7/25 18:55,O2,158.46,31.77,52.04,25.11,Closed,Fail,OP103,GMC05,Check system
GAS01860,PRT007,LOT109,8/7/25 19:00,Ar,274,39.2,74.69,21.4,Open,Fail,OP109,GMC03,Check system
GAS01861,PRT007,LOT118,8/7/25 19:05,Ar,211.46,33.22,69.55,22.07,Open,Success,OP102,GMC03,Stable flow
GAS01862,PRT006,LOT111,8/7/25 19:10,O2,288.34,36.7,45.31,29.44,Open,Fail,OP106,GMC02,Check system
GAS01863,PRT010,LOT108,8/7/25 19:15,O2,126.88,30.82,8.61,22.14,Open,Fail,OP109,GMC02,Check system
GAS01864,PRT002,LOT116,8/7/25 19:20,CO2,101.91,39.19,58.38,20.49,Closed,Success,OP106,GMC04,Stable flow
GAS01865,PRT008,LOT105,8/7/25 19:25,O2,71.42,39.11,31.11,22.91,Closed,Fail,OP103,GMC02,Check system
GAS01866,PRT007,LOT112,8/7/25 19:30,N2,230.87,32.56,35.07,23.4,Closed,Fail,OP103,GMC01,Check system
GAS01867,PRT003,LOT100,8/7/25 19:35,N2,115.51,36.02,63.97,22.91,Closed,Success,OP105,GMC02,Stable flow
GAS01868,PRT010,LOT119,8/7/25 19:40,Ar,262.98,39,76.83,29.55,Closed,Fail,OP110,GMC02,Check system
GAS01869,PRT003,LOT112,8/7/25 19:45,O2,158.97,34.05,31.41,26.57,Open,Fail,OP106,GMC05,Check system
GAS01870,PRT009,LOT119,8/7/25 19:50,O2,221.33,32.45,60.96,20.38,Open,Success,OP103,GMC05,Stable flow
GAS01871,PRT008,LOT104,8/7/25 19:55,N2,136.85,30.35,23.12,24.77,Open,Success,OP105,GMC03,Stable flow
GAS01872,PRT003,LOT107,8/7/25 20:00,N2,106.28,33.71,59,27.86,Closed,Fail,OP104,GMC02,Check system
GAS01873,PRT002,LOT114,8/7/25 20:05,N2,139.97,38.09,21.76,26.57,Closed,Fail,OP108,GMC03,Check system
GAS01874,PRT009,LOT102,8/7/25 20:10,CO2,111.09,37.02,13.09,25.49,Open,Success,OP108,GMC04,Stable flow
GAS01875,PRT003,LOT120,8/7/25 20:15,N2,275.38,33.63,25.45,21.08,Open,Fail,OP110,GMC04,Check system
GAS01876,PRT005,LOT110,8/7/25 20:20,N2,290.36,39.14,70.76,27.65,Closed,Success,OP102,GMC01,Stable flow
GAS01877,PRT002,LOT109,8/7/25 20:25,O2,110.1,37.49,28.4,20.61,Open,Success,OP106,GMC04,Stable flow
GAS01878,PRT001,LOT102,8/7/25 20:30,CO2,198.69,32.9,79.41,29.99,Open,Fail,OP110,GMC05,Check system
GAS01879,PRT006,LOT111,8/7/25 20:35,CO2,159.05,34.48,39.17,26.61,Closed,Success,OP101,GMC03,Stable flow
GAS01880,PRT009,LOT108,8/7/25 20:40,N2,268.77,39.89,46.96,20.24,Open,Fail,OP110,GMC03,Check system
GAS01881,PRT005,LOT102,8/7/25 20:45,Ar,208.84,35.75,59.11,29.3,Closed,Fail,OP105,GMC01,Check system
GAS01882,PRT003,LOT100,8/7/25 20:50,O2,199.44,30.58,19.8,28.28,Open,Fail,OP109,GMC05,Check system
GAS01883,PRT002,LOT114,8/7/25 20:55,O2,154.76,31.18,71.89,28.09,Open,Success,OP108,GMC01,Stable flow
GAS01884,PRT010,LOT101,8/7/25 21:00,CO2,289.64,33.04,28.48,26.11,Open,Success,OP109,GMC05,Stable flow
GAS01885,PRT007,LOT107,8/7/25 21:05,O2,116,33.88,74.32,21.53,Open,Success,OP110,GMC04,Stable flow
GAS01886,PRT002,LOT119,8/7/25 21:10,N2,297.71,39.18,7.3,22.89,Closed,Success,OP110,GMC01,Stable flow
GAS01887,PRT004,LOT119,8/7/25 21:15,Ar,79.74,39.74,53.46,26.7,Open,Fail,OP102,GMC02,Check system
GAS01888,PRT002,LOT113,8/7/25 21:20,O2,286.35,38.92,42.92,21.28,Open,Success,OP102,GMC03,Stable flow
GAS01889,PRT009,LOT118,8/7/25 21:25,Ar,158.16,30,74.21,22.44,Open,Success,OP109,GMC04,Stable flow
GAS01890,PRT007,LOT110,8/7/25 21:30,Ar,109.86,34.04,39.88,24.93,Closed,Fail,OP103,GMC05,Check system
GAS01891,PRT007,LOT120,8/7/25 21:35,N2,163.08,31.27,75.9,23.79,Closed,Fail,OP107,GMC02,Check system
GAS01892,PRT007,LOT108,8/7/25 21:40,Ar,216.59,32.77,70.64,26.23,Open,Fail,OP101,GMC05,Check system
GAS01893,PRT008,LOT110,8/7/25 21:45,O2,202.27,32.68,8.46,24.87,Closed,Success,OP110,GMC01,Stable flow
GAS01894,PRT005,LOT102,8/7/25 21:50,N2,111.42,38.13,72.88,26.29,Closed,Fail,OP107,GMC03,Check system
GAS01895,PRT004,LOT116,8/7/25 21:55,N2,258.86,32.38,21.1,26.53,Closed,Fail,OP101,GMC02,Check system
GAS01896,PRT007,LOT102,8/7/25 22:00,O2,217.86,33.4,6.33,20.03,Closed,Success,OP103,GMC04,Stable flow
GAS01897,PRT004,LOT103,8/7/25 22:05,CO2,161.28,38.45,76.64,29.6,Closed,Success,OP102,GMC05,Stable flow
GAS01898,PRT004,LOT103,8/7/25 22:10,N2,248.57,32.94,14.84,20.3,Open,Success,OP101,GMC04,Stable flow
GAS01899,PRT008,LOT108,8/7/25 22:15,CO2,111.38,34.2,54.15,26.32,Closed,Fail,OP104,GMC01,Check system
GAS01900,PRT001,LOT111,8/7/25 22:20,O2,78.52,31.36,31.17,25.45,Open,Fail,OP101,GMC03,Check system
GAS01901,PRT009,LOT102,8/7/25 22:25,N2,65.99,34.81,34.03,20.93,Open,Fail,OP103,GMC05,Check system
GAS01902,PRT006,LOT101,8/7/25 22:30,N2,230.06,35.41,17.64,22.49,Closed,Fail,OP105,GMC05,Check system
GAS01903,PRT002,LOT103,8/7/25 22:35,N2,152.96,34.49,52.37,22.18,Closed,Success,OP108,GMC05,Stable flow
GAS01904,PRT001,LOT111,8/7/25 22:40,CO2,285.1,32.29,22.59,26.22,Closed,Success,OP107,GMC04,Stable flow
GAS01905,PRT010,LOT102,8/7/25 22:45,CO2,276.34,39.32,62.73,24.24,Closed,Success,OP110,GMC05,Stable flow
GAS01906,PRT004,LOT103,8/7/25 22:50,CO2,108.23,36.96,39.41,25.12,Closed,Success,OP103,GMC03,Stable flow
GAS01907,PRT007,LOT112,8/7/25 22:55,O2,231.33,31.71,75.69,22.42,Closed,Success,OP103,GMC04,Stable flow
GAS01908,PRT003,LOT110,8/7/25 23:00,O2,124.41,34.35,65.94,29.3,Open,Fail,OP104,GMC02,Check system
GAS01909,PRT004,LOT110,8/7/25 23:05,O2,168.5,34.7,32,24.96,Closed,Success,OP101,GMC02,Stable flow
GAS01910,PRT010,LOT109,8/7/25 23:10,N2,222.95,33.55,22.73,28.96,Closed,Success,OP102,GMC01,Stable flow
GAS01911,PRT003,LOT101,8/7/25 23:15,N2,131.82,33.82,39.57,22.09,Open,Fail,OP109,GMC02,Check system
GAS01912,PRT004,LOT106,8/7/25 23:20,CO2,189.99,39.36,12.18,23.68,Open,Fail,OP104,GMC03,Check system
GAS01913,PRT005,LOT105,8/7/25 23:25,CO2,92.44,38.48,61.14,20.54,Open,Fail,OP103,GMC01,Check system
GAS01914,PRT005,LOT105,8/7/25 23:30,O2,172.59,31.01,53.22,29.2,Open,Fail,OP101,GMC03,Check system
GAS01915,PRT004,LOT109,8/7/25 23:35,O2,161.27,37.75,41.42,24.1,Closed,Success,OP105,GMC02,Stable flow
GAS01916,PRT005,LOT116,8/7/25 23:40,CO2,102.67,35.31,44.24,28.87,Closed,Fail,OP103,GMC02,Check system
GAS01917,PRT005,LOT118,8/7/25 23:45,N2,274.53,34.6,58.53,20.85,Closed,Fail,OP102,GMC02,Check system
GAS01918,PRT002,LOT105,8/7/25 23:50,N2,278.6,37.9,11.7,20.12,Closed,Success,OP108,GMC05,Stable flow
GAS01919,PRT007,LOT110,8/7/25 23:55,Ar,294.22,30.23,27.94,20.2,Open,Success,OP109,GMC01,Stable flow
GAS01920,PRT003,LOT117,8/8/25 0:00,CO2,127.16,38.06,9.78,28.77,Closed,Success,OP101,GMC03,Stable flow
GAS01921,PRT005,LOT117,8/8/25 0:05,CO2,139.85,31.58,23.16,27.51,Open,Success,OP108,GMC03,Stable flow
GAS01922,PRT003,LOT108,8/8/25 0:10,O2,281.53,37.97,42.24,22.69,Open,Fail,OP108,GMC05,Check system
GAS01923,PRT010,LOT100,8/8/25 0:15,O2,198.02,35.69,6.84,22.8,Open,Success,OP104,GMC04,Stable flow
GAS01924,PRT006,LOT101,8/8/25 0:20,O2,280.88,31.95,61.58,25.28,Closed,Fail,OP110,GMC04,Check system
GAS01925,PRT005,LOT117,8/8/25 0:25,O2,208.85,38.51,14.54,26.53,Closed,Fail,OP101,GMC01,Check system
GAS01926,PRT008,LOT110,8/8/25 0:30,CO2,227.43,38.68,66.35,23.28,Open,Success,OP106,GMC01,Stable flow
GAS01927,PRT008,LOT120,8/8/25 0:35,O2,212.73,37.43,41.03,25.16,Closed,Fail,OP110,GMC02,Check system
GAS01928,PRT010,LOT120,8/8/25 0:40,Ar,85.92,35.23,18.08,21.83,Closed,Success,OP109,GMC05,Stable flow
GAS01929,PRT008,LOT113,8/8/25 0:45,Ar,73.18,32.28,31.29,20.23,Closed,Fail,OP107,GMC03,Check system
GAS01930,PRT003,LOT108,8/8/25 0:50,N2,273.05,33.46,10.21,29.69,Open,Success,OP110,GMC01,Stable flow
GAS01931,PRT004,LOT119,8/8/25 0:55,CO2,121.39,36.96,66.68,28.86,Open,Fail,OP109,GMC02,Check system
GAS01932,PRT002,LOT100,8/8/25 1:00,Ar,102.77,37.04,59.69,29.44,Closed,Fail,OP108,GMC02,Check system
GAS01933,PRT004,LOT110,8/8/25 1:05,Ar,137.54,34.09,17.49,22.96,Closed,Fail,OP103,GMC02,Check system
GAS01934,PRT004,LOT115,8/8/25 1:10,N2,205.33,37.08,10.71,28.41,Closed,Success,OP110,GMC05,Stable flow
GAS01935,PRT002,LOT106,8/8/25 1:15,CO2,213.27,38.19,22.06,29.21,Closed,Fail,OP106,GMC05,Check system
GAS01936,PRT002,LOT109,8/8/25 1:20,O2,115.44,39.74,24.22,23.39,Closed,Success,OP106,GMC05,Stable flow
GAS01937,PRT005,LOT117,8/8/25 1:25,N2,219.52,37.21,68.31,28.53,Open,Success,OP109,GMC02,Stable flow
GAS01938,PRT004,LOT109,8/8/25 1:30,O2,174.61,38.74,68.63,29.06,Open,Success,OP102,GMC01,Stable flow
GAS01939,PRT004,LOT111,8/8/25 1:35,O2,141.51,36.94,59.17,27.5,Open,Success,OP106,GMC03,Stable flow
GAS01940,PRT005,LOT108,8/8/25 1:40,Ar,247.52,31.01,73.1,28.23,Open,Fail,OP109,GMC04,Check system
GAS01941,PRT004,LOT100,8/8/25 1:45,N2,271.04,38.35,43.55,24.61,Closed,Success,OP102,GMC02,Stable flow
GAS01942,PRT010,LOT102,8/8/25 1:50,N2,150.17,31.55,23.92,24.34,Closed,Fail,OP102,GMC01,Check system
GAS01943,PRT009,LOT114,8/8/25 1:55,CO2,175.77,32.6,49.74,28.56,Open,Fail,OP101,GMC03,Check system
